0, 27, 0, 0, 0, 0, -25, 2
0, 27, 0, 0, 0, 0, -25, 2
0, 27, 0, 0, 0, 0, -25, 2
0, 28, 0, 0, 0, 0, -25, 2
0, 29, 0, 0, 0, 0, -25, 2
0, 29, 0, 0, 0, 0, -25, 2
0, 30, 0, 0, 0, 0, -25, 2
0, 32, 0, 0, 0, 0, -25, 2
0, 33, 0, 0, 0, 0, -25, 2
0, 34, 0, 0, 0, 0, -25, 2
0, 36, 0, 0, 0, 0, -25, 2
0, 37, 0, 0, 0, 0, -25, 2
0, 38, 0, 0, 0, 0, -25, 2
0, 40, 0, 0, 0, 0, -25, 2
0, 41, 0, 0, 0, 0, -25, 2
0, 43, 0, 0, 0, 0, -25, 2
0, 45, 0, 0, 0, 0, -25, 2
0, 46, 0, 0, 0, 0, -25, 2
0, 48, 0, 0, 0, 0, -25, 2
0, 50, 0, 0, 0, 0, -25, 2
0, 51, 0, 0, 0, 0, -25, 2
0, 53, 0, 0, 0, 0, -25, 2
0, 55, 0, 0, 0, 0, -25, 2
0, 57, 0, 0, 0, 0, -25, 2
0, 59, 0, 0, 0, 0, -25, 2
0, 61, 0, 0, 0, 0, -25, 2
0, 64, 0, 0, 0, 0, -25, 2
0, 66, 72, 0, 0, 0, -25, 2
0, 68, 70, 0, 0, 0, -25, 2
0, 71, 67, 0, 0, 0, -25, 2
0, 74, 65, 0, 0, 0, -25, 2
0, 76, 63, 0, 0, 0, -25, -2
0, 78, 61, 0, 0, 0, -25, -2
0, 80, 60, 0, 0, 0, -25, -2
0, 81, 60, 0, 0, 0, -25, -2
0, 82, 59, 0, 0, 0, -25, -2
0, 82, 59, 0, 0, 0, -25, -2
0, 82, 59, 0, 0, 0, -25, -2
0, 81, 59, 0, 0, 0, -25, -2
0, 80, 60, 0, 0, 0, -25, -2
0, 78, 61, 0, 0, 0, -25, -2
0, 76, 62, 0, 0, 0, -25, -2
0, 74, 63, 0, 0, 0, -25, -2
0, 70, 0, 0, 0, 0, -25, -2
0, 67, 0, 0, 0, 0, -25, -2
0, 63, 0, 0, 0, 0, -25, -2
0, 59, 0, 0, 0, 0, -25, -2
0, 55, 0, 0, 0, 0, -25, -2
0, 50, 0, 0, 0, 0, -25, -2
0, 45, 0, 0, 0, 0, -25, -2
0, 41, 0, 0, 0, 0, -25, -2
0, 36, 0, 0, 0, 0, -25, -2
0, 32, 0, 0, 0, 0, -25, 2
0, 29, 0, 0, 0, 0, -25, 2
0, 26, 0, 0, 0, 0, -25, 2
0, 23, 0, 0, 0, 0, -25, 2
0, 21, 0, 0, 0, 0, -25, 2
0, 19, 0, 0, 0, 0, -25, 2
0, 17, 0, 0, 0, 0, -25, 2
0, 16, 0, 0, 0, 0, -25, 2
0, 15, 0, 0, 0, 0, -25, 2
0, 14, 0, 0, 0, 0, -25, 2
0, 13, 0, 0, 0, 0, -25, 2
0, 13, 0, 0, 0, 0, -25, 2
0, 14, 0, 0, 0, 0, -25, 2
0, 16, 0, 0, 0, 0, -25, 2
0, 17, 0, 0, 0, 0, -25, 2
0, 18, 0, 0, 0, 0, -25, 2
0, 19, 0, 0, 0, 0, -25, 2
0, 20, 0, 0, 0, 0, -25, 2
0, 21, 0, 0, 0, 0, -25, 2
0, 22, 0, 0, 0, 0, -25, 2
0, 23, 0, 0, 0, 0, -25, 2
0, 24, 0, 0, 0, 0, -25, 2
0, 25, 0, 0, 0, 0, -25, -2
0, 26, 0, 0, 0, 0, -25, -2
0, 27, 0, 0, 0, 0, -25, -2
0, 28, 0, 0, 0, 0, -25, -2
0, 29, 0, 0, 0, 0, -25, -2
0, 30, 0, 0, 0, 0, -25, -2
0, 31, 0, 0, 0, 0, -25, -2
0, 32, 0, 0, 0, 0, -25, -2
0, 33, 0, 0, 0, 0, -25, -2
0, 34, 0, 0, 0, 0, -25, -2
0, 35, 0, 0, 0, 0, -25, -2
0, 35, 0, 0, 0, 0, -25, -2
0, 36, 0, 0, 0, 0, -25, -2
0, 37, 0, 0, 0, 0, -25, -2
0, 38, 0, 0, 0, 0, -25, -2
0, 39, 0, 0, 0, 0, -25, -2
0, 40, 0, 0, 0, 0, -25, -2
0, 42, 0, 0, 0, 0, -25, -2
0, 43, 0, 0, 0, 0, -25, -2
0, 45, 0, 0, 0, 0, -25, -2
0, 46, 0, 0, 0, 0, -25, -2
0, 48, 0, 0, 0, 0, -25, -2
0, 50, 0, 0, 0, 0, -25, -2
0, 53, 0, 0, 0, 0, -25, -2
0, 55, 0, 0, 0, 0, -25, 2
0, 58, 0, 0, 0, 0, -25, 2
0, 60, 0, 0, 0, 0, -25, 2
0, 0, 0, 0, 0, 0, -25, 2
0, 0, 0, 0, 0, 0, -25, 2
0, 0, 0, 0, 0, 0, -25, -2
0, 0, 0, 0, 0, 0, -25, -2
0, 0, 0, 0, 0, 0, -25, -2
0, 0, 0, 0, 0, 0, -25, -2
0, 0, 0, 0, 0, 0, -25, -2
0, 0, 0, 0, 0, 0, -25, -2
0, 0, 0, 0, 0, 0, -25, -2
0, 0, 0, 0, 0, 0, -25, -2
0, 0, 0, 72, 0, 0, -25, -2
0, 0, 0, 69, 0, 0, -25, -2
0, 0, 0, 67, 0, 0, -25, -2
0, 0, 0, 65, 0, 0, -25, 2
0, 0, 0, 63, 0, 0, -25, 2
0, 0, 0, 61, 0, 0, -25, 2
0, 0, 0, 59, 0, 0, -25, 2
0, 0, 0, 58, 0, 0, -25, 2
0, 0, 0, 56, 0, 0, -25, 2
0, 0, 0, 55, 0, 0, -25, 2
0, 0, 0, 54, 0, 0, -25, 2
0, 0, 0, 52, 0, 0, -25, 2
0, 0, 0, 51, 0, 0, -25, 2
0, 0, 0, 50, 0, 0, -25, 2
0, 0, 0, 49, 0, 0, -25, 2
0, 0, 0, 48, 0, 0, -25, 2
0, 0, 0, 47, 0, 0, -25, 2
0, 0, 0, 46, 0, 0, -25, 2
0, 0, 0, 45, 0, 0, -25, 2
0, 0, 0, 44, 0, 0, -25, 2
0, 0, 0, 43, 0, 0, -25, 2
0, 0, 0, 43, 0, 0, -25, 2
0, 0, 0, 42, 0, 0, -25, 2
0, 0, 0, 42, 0, 0, -25, 2
0, 0, 0, 42, 0, 0, -25, 2
0, 0, 0, 41, 0, 0, -22.5, 0
0, 0, 0, 40, 0, 0, -20.25, 0
0, 0, 0, 39, 0, 0, -18.225, 0
0, 0, 0, 38, 0, 0, -16.402500000000003, 0
0, 0, 0, 37, 0, 0, -14.762250000000003, 0
0, 0, 0, 36, 0, 0, -13.286025000000004, 0
0, 0, 0, 36, 0, 0, -11.957422500000003, 0
0, 0, 0, 35, 0, 0, -10.761680250000003, 0
0, 0, 0, 35, 0, 0, -9.685512225000004, 0
0, 0, 0, 34, 0, 0, -8.716961002500003, 0
0, 0, 0, 34, 0, 0, -7.845264902250003, 0
0, 0, 0, 34, 0, 0, -7.060738412025003, 0
0, 0, 0, 33, 0, 0, -6.354664570822503, 0
0, 0, 0, 33, 0, 0, -5.719198113740252, 0
0, 0, 0, 33, 0, 0, -5.147278302366227, 0
0, 0, 0, 33, 0, 0, -4.632550472129605, 0
0, 0, 0, 32, 0, 0, -4.169295424916645, 0
0, 0, 0, 32, 0, 0, -3.7523658824249804, 0
0, 0, 0, 32, 0, 0, -3.3771292941824824, 0
0, 0, 0, 32, 0, 0, -3.039416364764234, 0
0, 0, 0, 32, 0, 0, -2.735474728287811, 0
0, 0, 0, 32, 0, 0, -2.4619272554590297, 0
0, 0, 0, 31, 0, 0, -2.2157345299131266, 0
0, 0, 0, 31, 0, 0, -1.9941610769218139, 0
0, 0, 0, 31, 0, 0, -1.7947449692296324, 0
0, 0, 0, 31, 0, 0, -1.6152704723066693, 0
0, 0, 0, 31, 0, 0, -1.4537434250760024, 0
0, 0, 0, 31, 0, 0, -1.3083690825684022, 0
0, 0, 0, 31, 0, 0, -1.177532174311562, 0
0, 0, 0, 31, 0, 0, -1.059778956880406, 0
0, 0, 0, 31, 0, 0, -0.9538010611923653, 0
0, 0, 0, 31, 0, 0, -0.8584209550731288, 0
0, 0, 0, 31, 0, 0, -0.772578859565816, 0
0, 0, 0, 31, 0, 0, -0.6953209736092344, 0
0, 0, 0, 31, 0, 0, -0.6257888762483109, 0
0, 0, 0, 31, 0, 0, -0.5632099886234798, 0
0, 0, 0, 31, 0, 0, -0.5068889897611318, 0
0, 0, 0, 31, 0, 0, -0.45620009078501866, 0
0, 0, 0, 31, 0, 0, -0.41058008170651683, 0
0, 0, 0, 31, 0, 0, -0.36952207353586514, 0
0, 0, 0, 31, 0, 0, -0.33256986618227863, 0
0, 0, 0, 31, 0, 0, -0.2993128795640508, 0
0, 0, 0, 31, 0, 0, -0.2693815916076457, 0
0, 0, 0, 31, 0, 0, -0.24244343244688113, 0
0, 0, 0, 31, 0, 0, -0.21819908920219303, 0
0, 0, 0, 31, 0, 0, -0.19637918028197374, 0
0, 0, 0, 31, 0, 0, -0.17674126225377637, 0
0, 0, 0, 31, 0, 0, -0.15906713602839873, 0
0, 0, 0, 31, 0, 0, -0.14316042242555885, 0
0, 0, 0, 30, 0, 0, -0.12884438018300295, 0
0, 0, 0, 30, 0, 0, -0.11595994216470266, 0
0, 0, 0, 30, 0, 0, -0.1043639479482324, 0
0, 0, 0, 30, 0, 0, -0.09392755315340916, 0
0, 0, 0, 30, 0, 0, -0.08453479783806825, 0
0, 0, 0, 30, 0, 0, -0.07608131805426142, 0
0, 0, 0, 30, 0, 0, -0.06847318624883528, 0
0, 0, 0, 30, 0, 0, -0.06162586762395175, 0
0, 0, 0, 30, 0, 0, -0.05546328086155658, 0
0, 0, 0, 30, 0, 0, -0.049916952775400925, 0
0, 0, 0, 30, 0, 0, -0.04492525749786083, 0
0, 0, 0, 30, 0, 0, -0.04043273174807475, 0
0, 0, 0, 30, 0, 0, -0.03638945857326727, 0
0, 0, 0, 30, 0, 0, -0.032750512715940545, 0
0, 0, 0, 30, 0, 0, -0.02947546144434649, 0
0, 0, 0, 30, 0, 0, -0.026527915299911844, 0
0, 0, 0, 30, 0, 0, -0.02387512376992066, 0
0, 0, 0, 30, 0, 0, -0.021487611392928596, 0
0, 0, 0, 30, 0, 0, -0.01933885025363574, 0
0, 0, 0, 30, 0, 0, -0.017404965228272166, 0
0, 0, 0, 30, 0, 0, -0.01566446870544495, 0
0, 0, 0, 30, 0, 0, -0.014098021834900455, 0
0, 0, 0, 30, 0, 0, -0.012688219651410409, 0
